"id_recibo","folio","recibcon","si_inclu","no_inclu","no_aplic"
"1112","30192","7","","","1"
"1113","30192","8","","","1"
"1114","30192","11","","","1"
"1115","21065","1","","","1"
"1116","21065","3","","","1"
"1117","21065","4","","","1"
"1118","21065","5","","","1"
"1119","21065","7","","","1"
"1120","21065","11","","","1"
"1121","24046","3","","","1"
"1122","24046","4","","","1"
"1123","24046","5","","","1"
"1124","24046","6","","","1"
"1125","24046","7","","","1"
"1126","24046","8","","","1"
"1127","24046","9","","","1"
"1128","24046","10","","","1"
"1129","24046","11","","","1"
"1130","24046","12","","","1"
"1131","14115","4","","","1"
"1132","14115","5","","","1"
"1133","14115","8","","","1"
"1134","14115","9","","","1"
"1135","14115","10","","","1"
"1136","14115","12","","","1"
"1137","21056","4","","","1"
"1138","21056","5","","","1"
"1139","21056","6","","","1"
"1140","21056","7","","","1"
"1141","21056","8","","","1"
"1142","21056","9","","","1"
"1143","21056","10","","","1"
"1144","21056","11","","","1"
"1145","5003","7","","","1"
"1146","5003","8","","","1"
"1147","30047","4","","","1"
"1148","30047","7","","","1"
"1149","30047","11","","","1"
"1150","30203","5","","","1"
"1151","20425","12","","","1"
"1152","21168","6","","","1"
"1153","21168","7","","","1"
"1154","14079","1","","","1"
"1155","14079","2","","","1"
"1156","14079","3","","","1"
"1157","14079","4","","","1"
"1158","14079","5","","","1"
"1159","14079","6","","","1"
"1160","14079","7","","","1"
"1161","14079","8","","","1"
"1162","14079","9","","","1"
"1163","14079","10","","","1"
"1164","14079","11","","","1"
"1165","14079","12","","","1"
"1166","20181","1","","","1"
"1167","20181","2","","","1"
"1168","20181","3","","","1"
"1169","20181","4","","","1"
"1170","20181","5","","","1"
"1171","20181","6","","","1"
"1172","20181","7","","","1"
"1173","20181","8","","","1"
"1174","20181","9","","","1"
"1175","20181","10","","","1"
"1176","20181","11","","","1"
"1177","20181","12","","","1"
"1178","16051","7","","","1"
"1179","16051","11","","","1"
"1180","30037","5","","","1"
"1181","31074","5","","","1"
"1182","31074","7","","","1"
"1183","31074","8","","","1"
"1184","31074","9","","","1"
"1185","31074","10","","","1"
"1186","31074","11","","","1"
"1187","31074","12","","","1"
"1188","4004","4","","","1"
"1189","4004","5","","","1"
"1190","4004","7","","","1"
"1191","4004","8","","","1"
"1192","4004","9","","","1"
"1193","4004","11","","","1"
"1194","4004","12","","","1"
"1195","30173","6","","","1"
"1196","30173","7","","","1"
"1197","30173","12","","","1"
"1198","21002","9","","","1"
"1199","21002","8","","","1"
"1200","21002","10","","","1"
"1201","21002","11","","","1"
"1202","21002","12","","","1"
"1203","30032","11","","","1"
"1204","30032","12","","","1"
"1205","31061","1","","","1"
"1206","31061","2","","","1"
"1207","31061","3","","","1"
"1208","31061","4","","","1"
"1209","31061","5","","","1"
"1210","31061","6","","","1"
"1211","31061","7","","","1"
"1212","31061","8","","","1"
"1213","31061","9","","","1"
"1214","31061","10","","","1"
"1215","31061","11","","","1"
"1216","31061","12","","","1"
"1217","21152","1","","","1"
"1218","21152","2","","","1"
"1219","21152","3","","","1"
"1220","21152","4","","","1"
"1221","21152","5","","","1"
"1222","21152","6","","","1"
"1223","21152","7","","","1"
"1224","21152","8","","","1"
"1225","21152","9","","","1"
"1226","21152","10","","","1"
"1227","21152","11","","","1"
"1228","21152","12","","","1"
"1229","20031","1","","","1"
"1230","20031","2","","","1"
"1231","20031","3","","","1"
"1232","20031","8","","","1"
"1233","20031","9","","","1"
"1234","20031","10","","","1"
"1235","20031","11","","","1"
"1236","20031","12","","","1"
"1237","24020","4","","","1"
"1238","24020","7","","","1"
"1239","30201","3","","","1"
"1240","30201","4","","","1"
"1241","30201","5","","","1"
"1242","30201","7","","","1"
"1243","30201","8","","","1"
"1244","30201","9","","","1"
"1245","30201","10","","","1"
"1246","30201","11","","","1"
"1247","21180","1","","","1"
"1248","21180","4","","","1"
"1249","21180","5","","","1"
"1250","21180","6","","","1"
"1251","21180","7","","","1"
"1252","21180","8","","","1"
"1253","21180","9","","","1"
"1254","21180","10","","","1"
"1255","21180","11","","","1"
"1256","21186","3","","","1"
"1257","21125","1","","","1"
"1258","21125","6","","","1"
"1259","20257","3","","","1"
"1260","20257","4","","","1"
"1261","20257","5","","","1"
"1262","20257","6","","","1"
"1263","20257","7","","","1"
"1264","20257","8","","","1"
"1265","20257","11","","","1"
"1266","20257","12","","","1"
"1267","20223","3","","","1"
"1268","20223","4","","","1"
"1269","20223","5","","","1"
"1270","20223","6","","","1"
"1271","20223","7","","","1"
"1272","20223","8","","","1"
"1273","20223","10","","","1"
"1274","20223","11","","","1"
"1275","13030","7","","","1"
"1276","20400","3","","","1"
"1277","20400","4","","","1"
"1278","20400","5","","","1"
"1279","20400","6","","","1"
"1280","20400","7","","","1"
"1281","20400","8","","","1"
"1282","20400","9","","","1"
"1283","20400","10","","","1"
"1284","20400","11","","","1"
"1285","20400","12","","","1"
"1286","20570","3","","","1"
"1287","20570","11","","","1"
"1288","20570","12","","","1"
"1289","20097","3","","","1"
"1290","20097","4","","","1"
"1291","20097","5","","","1"
"1292","20097","6","","","1"
"1293","20097","7","","","1"
"1294","20097","8","","","1"
"1295","20097","9","","","1"
"1296","20097","10","","","1"
"1297","20097","11","","","1"
"1298","20097","12","","","1"
"1299","24044","1","","","1"
"1300","24044","2","","","1"
"1301","24044","3","","","1"
"1302","24044","4","","","1"
"1303","24044","5","","","1"
"1304","24044","6","","","1"
"1305","24044","7","","","1"
"1306","24044","8","","","1"
"1307","24044","9","","","1"
"1308","24044","10","","","1"
"1309","24044","11","","","1"
"1310","24044","12","","","1"
"1311","21096","1","","","1"
"1312","20041","1","","","1"
"1313","20041","2","","","1"
"1314","20041","3","","","1"
"1315","20041","4","","","1"
"1316","20041","5","","","1"
"1317","20041","7","","","1"
"1318","20041","9","","","1"
"1319","20041","10","","","1"
"1320","20041","12","","","1"
"1321","12075","3","","","1"
"1322","12075","4","","","1"
"1323","12075","5","","","1"
"1324","12075","7","","","1"
"1325","24050","6","","","1"
"1326","24050","7","","","1"
"1327","24050","8","","","1"
"1328","24050","9","","","1"
"1329","24050","10","","","1"
"1330","24050","11","","","1"
"1331","24050","12","","","1"
"1332","21132","5","","","1"
"1333","21132","9","","","1"
"1334","21132","10","","","1"
"1335","21132","11","","","1"
"1336","21132","12","","","1"
"1337","20031","4","","","1"
"1338","20031","5","","","1"
"1339","20031","6","","","1"
"1340","20031","7","","","1"
"1341","20261","6","","","1"
"1342","20261","7","","","1"
"1343","20157","3","","","1"
"1344","20157","4","","","1"
"1345","20157","5","","","1"
"1346","20157","6","","","1"
"1347","20157","7","","","1"
"1348","20157","8","","","1"
"1349","20157","11","","","1"
"1350","20157","12","","","1"
"1351","20109","1","","","1"
"1352","20109","8","","","1"
"1353","20109","9","","","1"
"1354","20109","10","","","1"
"1355","20109","11","","","1"
"1356","20109","12","","","1"
"1357","20430","1","","","1"
"1358","20430","3","","","1"
"1359","20430","4","","","1"
"1360","20430","5","","","1"
"1361","20430","6","","","1"
"1362","20430","7","","","1"
"1363","20430","8","","","1"
"1364","20430","9","","","1"
"1365","20430","10","","","1"
"1366","20430","11","","","1"
"1367","20430","12","","","1"
"1368","24056","4","","","1"
"1369","24056","7","","","1"
"1370","24030","11","","","1"
"1371","24030","12","","","1"
"1372","30055","1","","","1"
"1373","30055","2","","","1"
"1374","30055","3","","","1"
"1375","30055","4","","","1"
"1376","30055","5","","","1"
"1377","30055","6","","","1"
"1378","30055","7","","","1"
"1379","30055","8","","","1"
"1380","30055","9","","","1"
"1381","30055","10","","","1"
"1382","30055","11","","","1"
"1383","30055","12","","","1"
"1384","21063","6","","","1"
"1385","21063","7","","","1"
"1386","20014","6","","","1"
"1387","20014","7","","","1"
"1388","30130","6","","","1"
"1389","30130","7","","","1"
"1390","14052","3","","","1"
"1391","14052","4","","","1"
"1392","14052","5","","","1"
"1393","14052","7","","","1"
"1394","14052","10","","","1"
"1395","14080","3","","","1"
"1396","14080","4","","","1"
"1397","14080","5","","","1"
"1398","14080","8","","","1"
"1399","14080","10","","","1"
"1400","31065","1","","","1"
"1401","31065","2","","","1"
"1402","31065","3","","","1"
"1403","31065","4","","","1"
"1404","31065","5","","","1"
"1405","31065","6","","","1"
"1406","31065","7","","","1"
"1407","31065","8","","","1"
"1408","31065","9","","","1"
"1409","31065","10","","","1"
"1410","31065","11","","","1"
"1411","31065","12","","","1"
"1412","8062","12","","","1"
"1413","21071","4","","","1"
"1414","21071","5","","","1"
"1415","21071","7","","","1"
"1416","21071","8","","","1"
"1417","21071","11","","","1"
"1418","20249","1","","","1"
"1419","20249","2","","","1"
"1420","20249","3","","","1"
"1421","20249","4","","","1"
"1422","20249","6","","","1"
"1423","20249","7","","","1"
"1424","20249","8","","","1"
"1425","20249","9","","","1"
"1426","20249","10","","","1"
"1427","20249","11","","","1"
"1428","20249","12","","","1"
"1429","11043","3","","","1"
"1430","11043","5","","","1"
"1431","20412","2","","","1"
"1432","20412","3","","","1"
"1433","20412","4","","","1"
"1434","20412","5","","","1"
"1435","20412","6","","","1"
"1436","14040","3","","","1"
"1437","14040","4","","","1"
"1438","14040","5","","","1"
"1439","14040","6","","","1"
"1440","14040","7","","","1"
"1441","14040","8","","","1"
"1442","14040","9","","","1"
"1443","14040","10","","","1"
"1444","14040","11","","","1"
"1445","14040","12","","","1"
"1446","14040","1","","","1"
"1447","28040","7","","","1"
"1448","28040","11","","","1"
"1449","28040","12","","","1"
"1450","14040","2","","","1"
"1451","20450","6","","","1"
"1452","20450","7","","","1"
"1453","20450","8","","","1"
"1454","20450","9","","","1"
"1455","20450","10","","","1"
"1456","20450","11","","","1"
"1457","20450","12","","","1"
"1458","20498","2","","","1"
"1459","20498","3","","","1"
"1460","20498","4","","","1"
"1461","20498","5","","","1"
"1462","20498","6","","","1"
"1463","20498","7","","","1"
"1464","20498","8","","","1"
"1465","20498","9","","","1"
"1466","20498","10","","","1"
"1467","20498","11","","","1"
"1468","20498","12","","","1"
"1469","4006","2","","","1"
"1470","4006","3","","","1"
"1471","4006","4","","","1"
"1472","4006","5","","","1"
"1473","4006","6","","","1"
"1474","4006","7","","","1"
"1475","4006","8","","","1"
"1476","4006","9","","","1"
"1477","4006","10","","","1"
"1478","4006","11","","","1"
"1479","20434","1","","","1"
"1480","20434","2","","","1"
"1481","20434","3","","","1"
"1482","20434","4","","","1"
"1483","20434","5","","","1"
"1484","20434","6","","","1"
"1485","20434","7","","","1"
"1486","20434","8","","","1"
"1487","20434","9","","","1"
"1488","20434","10","","","1"
"1489","20434","11","","","1"
"1490","20434","12","","","1"
"1491","12064","1","","","1"
"1492","12064","2","","","1"
"1493","12064","3","","","1"
"1494","12064","5","","","1"
"1495","12064","6","","","1"
"1496","12064","7","","","1"
"1497","12064","8","","","1"
"1498","12064","9","","","1"
"1499","12064","10","","","1"
"1500","12064","11","","","1"
"1501","12064","12","","","1"
"1502","16048","3","","","1"
"1503","16048","4","","","1"
"1504","16048","5","","","1"
"1505","16048","6","","","1"
"1506","16048","7","","","1"
"1507","16048","9","","","1"
"1508","16048","10","","","1"
"1509","16048","11","","","1"
"1510","20486","1","","","1"
"1511","20486","2","","","1"
"1512","20486","3","","","1"
"1513","20486","4","","","1"
"1514","20486","5","","","1"
"1515","20486","6","","","1"
"1516","20486","7","","","1"
"1517","20486","9","","","1"
"1518","20486","10","","","1"
"1519","20486","11","","","1"
"1520","20486","12","","","1"
"1521","16072","3","","","1"
"1522","16072","7","","","1"
"1523","16094","1","","","1"
"1524","30030","4","","","1"
"1525","30030","7","","","1"
"1526","30030","8","","","1"
"1527","30030","11","","","1"
"1528","30030","12","","","1"
"1529","28028","7","","","1"
"1530","28028","8","","","1"
"1531","28028","11","","","1"
"1532","4001","4","","","1"
"1533","4001","6","","","1"
"1534","4001","7","","","1"
"1535","4001","10","","","1"
"1536","24050","1","","","1"
"1537","24050","2","","","1"
"1538","24050","3","","","1"
"1539","24050","4","","","1"
"1540","24050","5","","","1"
"1541","21013","6","","","1"
"1542","21013","7","","","1"
"1543","21013","8","","","1"
"1544","28039","12","","","1"
"1545","21063","4","","","1"
"1546","21063","12","","","1"
"1547","12037","7","","","1"
"1548","20399","3","","","1"
"1549","20450","1","","","1"
"1550","20450","2","","","1"
"1551","20450","3","","","1"
"1552","20450","4","","","1"
"1553","20450","5","","","1"
"1554","20119","1","","","1"
"1555","20119","2","","","1"
"1556","20119","3","","","1"
"1557","20119","4","","","1"
"1558","20119","5","","","1"
"1559","20119","6","","","1"
"1560","20119","7","","","1"
"1561","20119","8","","","1"
"1562","20119","9","","","1"
"1563","20119","10","","","1"
"1564","20119","11","","","1"
"1565","20119","12","","","1"
"1566","8012","1","","","1"
"1567","8012","2","","","1"
"1568","8012","3","","","1"
"1569","8012","4","","","1"
"1570","8012","5","","","1"
"1571","8012","6","","","1"
"1572","8012","7","","","1"
"1573","8012","8","","","1"
"1574","8012","9","","","1"
"1575","8012","10","","","1"
"1576","8012","11","","","1"
"1577","8012","12","","","1"
"1578","5012","1","","","1"
"1579","5012","3","","","1"
"1580","5012","4","","","1"
"1581","5012","5","","","1"
"1582","5012","6","","","1"
"1583","5012","7","","","1"
"1584","5012","9","","","1"
"1585","5012","10","","","1"
"1586","5012","11","","","1"
"1587","4003","7","","","1"
"1588","4003","11","","","1"
"1589","4003","12","","","1"
"1590","15059","3","","","1"
"1591","15059","4","","","1"
"1592","15059","5","","","1"
"1593","15059","9","","","1"
"1594","15059","10","","","1"
"1595","21002","2","","","1"
"1596","21002","3","","","1"
"1597","21002","4","","","1"
"1598","21002","5","","","1"
"1599","21002","6","","","1"
"1600","21002","7","","","1"
"1601","26023","3","","","1"
"1602","29044","7","","","1"
"1603","13002","3","","","1"
"1604","13002","4","","","1"
"1605","12006","2","","","1"
"1606","12006","3","","","1"
"1607","12006","4","","","1"
"1608","12006","5","","","1"
"1609","30094","6","","","1"
"1610","14066","1","","","1"
"1611","14066","2","","","1"
"1612","14066","3","","","1"
"1613","14066","4","","","1"
"1614","14066","5","","","1"
"1615","14066","6","","","1"
"1616","14076","2","","","1"
"1617","21051","3","","","1"
"1618","21051","4","","","1"
"1619","21051","5","","","1"
"1620","21051","6","","","1"
"1621","21051","7","","","1"
"1622","21051","8","","","1"
"1623","21051","9","","","1"
"1624","21051","10","","","1"
"1625","21051","11","","","1"
"1626","21051","12","","","1"
"1627","21004","7","","","1"
"1628","21056","1","","","1"
"1629","21056","2","","","1"
"1630","21056","3","","","1"
"1631","16094","3","","","1"
"1632","16094","4","","","1"
"1633","16094","5","","","1"
"1634","16094","7","","","1"
"1635","16094","9","","","1"
