"aps_folio","aps_entidad","adm_tom_con_med_dom","adm_tom_con_med_sin_fun_dom","adm_tom_sin_med_dom","adm_tom_con_med_ind","adm_tom_con_med_sin_fun_ind","adm_tom_sin_med_ind","adm_tom_con_med_com","adm_tom_con_med_sin_fun_com","adm_tom_sin_med_com","adm_tom_con_med_pub","adm_tom_con_med_sin_fun_pub","adm_tom_sin_med_pub","adm_tom_con_med_mix","adm_tom_con_med_sin_fun_mix","adm_tom_sin_med_mix","adm_tom_con_med_tot","adm_tom_con_med_sin_fun_tot","adm_tom_sin_med_tot","adm_fact_agua","adm_cf_tom_num_dom","adm_cf_recibos_dom","adm_cf_facturado_dom","adm_cf_recaudado_dom","adm_cf_vol_sum_dom","adm_cf_fact_men_dom","adm_cf_fact_bim_dom","adm_cf_fact_tri_dom","adm_cf_fact_otr_dom","adm_cf_tom_num_ind","adm_cf_recibos_ind","adm_cf_facturado_ind","adm_cf_recaudado_ind","adm_cf_vol_sum_ind","adm_cf_fact_men_ind","adm_cf_fact_bim_ind","adm_cf_fact_tri_ind","adm_cf_fact_otr_ind","adm_cf_tom_num_com","adm_cf_recibos_com","adm_cf_facturado_com","adm_cf_recaudado_com","adm_cf_vol_sum_com","adm_cf_fact_men_com","adm_cf_fact_bim_com","adm_cf_fact_tri_com","adm_cf_fact_otr_com","adm_cf_tom_num_pub","adm_cf_recibos_pub","adm_cf_facturado_pub","adm_cf_recaudado_pub","adm_cf_vol_sum_pub","adm_cf_fact_men_pub","adm_cf_fact_bim_pub","adm_cf_fact_tri_pub","adm_cf_fact_otr_pub","adm_cf_tom_num_mix","adm_cf_recibos_mix","adm_cf_facturado_mix","adm_cf_recaudado_mix","adm_cf_vol_sum_mix","adm_cf_fact_men_mix","adm_cf_fact_bim_mix","adm_cf_fact_tri_mix","adm_cf_fact_otr_mix","adm_cf_razn_cuota_fija","adm_cf_razn_cuota_fija_esp","adm_sm_tom_num_dom","adm_sm_recibos_dom","adm_sm_facturado_dom","adm_sm_recaudado_dom","adm_sm_vol_sum_dom","adm_sm_fact_men_dom","adm_sm_fact_bim_dom","adm_sm_fact_tri_dom","adm_sm_fact_otr_dom","adm_sm_tom_num_ind","adm_sm_recibos_ind","adm_sm_facturado_ind","adm_sm_recaudado_ind","adm_sm_vol_sum_ind","adm_sm_fact_men_ind","adm_sm_fact_bim_ind","adm_sm_fact_tri_ind","adm_sm_fact_otr_ind","adm_sm_tom_num_com","adm_sm_recibos_com","adm_sm_facturado_com","adm_sm_recaudado_com","adm_sm_vol_sum_com","adm_sm_fact_men_com","adm_sm_fact_bim_com","adm_sm_fact_tri_com","adm_sm_fact_otr_com","adm_sm_tom_num_pub","adm_sm_recibos_pub","adm_sm_facturado_pub","adm_sm_recaudado_pub","adm_sm_vol_sum_pub","adm_sm_fact_men_pub","adm_sm_fact_bim_pub","adm_sm_fact_tri_pub","adm_sm_fact_otr_pub","adm_sm_tom_num_mix","adm_sm_recibos_mix","adm_sm_facturado_mix","adm_sm_recaudado_mix","adm_sm_vol_sum_mix","adm_sm_fact_men_mix","adm_sm_fact_bim_mix","adm_sm_fact_tri_mix","adm_sm_fact_otr_mix","adm_ajuste_tar","adm_ajuste_tar_num","adm_ajuste_tar_cnf","adm_ajuste_tar_cnf_otro_esp","adm_med_multas_dom","adm_med_requeri_dom","adm_med_convenio_dom","adm_med_reducc_dom","adm_med_suspen_dom","adm_med_embarg_dom","adm_med_otra_dom","adm_med_otra_esp_dom","adm_med_no_med_dom","adm_med_multas_ind","adm_med_requeri_ind","adm_med_convenio_ind","adm_med_reducc_ind","adm_med_suspen_ind","adm_med_embarg_ind","adm_med_otra_ind","adm_med_otra_esp_ind","adm_med_no_med_ind","adm_med_multas_com","adm_med_requeri_com","adm_med_convenio_com","adm_med_reducc_com","adm_med_suspen_com","adm_med_embarg_com","adm_med_otra_com","adm_med_otra_esp_com","adm_med_no_med_com","adm_med_multas_mix","adm_med_requeri_mix","adm_med_convenio_mix","adm_med_reducc_mix","adm_med_suspen_mix","adm_med_embarg_mix","adm_med_otra_mix","adm_med_otra_esp_mix","adm_med_no_med_mix","adm_recibo_contacto","adm_recibo_tarifa","adm_recibo_limite","adm_recibo_cic_fact","adm_recibo_hist_con","adm_recibo_fact_mod","adm_recibo_fact_pago","adm_recibo_horario","adm_recibo_deuda","adm_egr_elect_capta","adm_egr_desinf","adm_egr_elect_potab","adm_egr_quim_potab","adm_egr_elect_trata","adm_egr_quim_trata","adm_egr_renum","adm_egr_der_explota","adm_egr_der_cuerpos","adm_egr_tot_deprecia","adm_egr_total","adm_ing_agua","adm_ing_agua_trat","adm_ing_eje_ant","adm_ing_der_conx","adm_ing_der_alcan","adm_ing_vnt_lodos","adm_ing_agua_pipa","adm_ing_otros","adm_ing_sub_fed","adm_ing_sub_est","adm_ing_sub_mun","adm_ing_multas","adm_ing_total"
"14120","14","465","94","29684","0","0","0","57","0","161","0","0","0","0","0","0","522","94","30445","1","29684","12562","25550356","14935602.16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","751","673","1454492","422678.53","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","559","172","858539","405782","0","1","0","0","0","0","0","0","0","0","0","0","0","0","57","30","152415","87980","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","SEGÚN LO ESTABLECIDO EN LA LEY DE INGRESOS MPIO. DE ZAPOPÁN, EJERCICIO FISCAL 2016","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","1","1","2","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","10359744","0","5492297","1436160","0","0","0","339037","0","0","0","1638727","19265965"
"14121","14","0","0","6917","0","0","0","4","0","355","0","0","0","0","0","0","4","0","7272","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","4413012.9","63453.16","0","0","0","0","1985036.2","425381.52","0","0","6886883.78","3747931.02","0","0","97300","895691.59","0","0","0","0","0","0","36159.91","4777082.52"
"14122","14","0","0","2844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2844","1","2844","1946","752033.68","752033.68","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","LEY DE INGRESOS","1","0","1","1","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","2","2","2","0","55000","0","0","0","0","0","0","0","0","55000","624952.89","0","0","20130.78","82962.22","0","0","0","0","0","0","23987.79","752033.68"
"14123","14","0","0","3824","0","0","0","0","0","72","0","0","0","0","0","180","0","0","4076","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","362155.17","33284.84","0","0","0","0","0","0","0","0","395440.01","1595924.27","0","0","21343.5","52601.14","0","0","0","0","0","0","38936.8","1708805.71"
"14124","14","14874","552","1620","0","0","0","0","0","0","0","0","0","0","0","0","14874","552","1620","1","1620","1620","338764.16","338764.16","114874.02","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","10337","10337","0","19916536","1918342","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","1","2","2","2","2","5374708","145116","0","0","1098228","150000","4327477.23","681585","0","3718049.71","15495163.94","19916536.4","0","0","487248.22","33530","0","115170","338764.16","0","0","0","0","20891248.78"
"14125","14","984","28","2839","3","0","1","46","0","27","18","0","4","4","0","4","1055","28","2875","1","3851","1200","216000","655455","0","1","0","0","0","1","1","2386","2386","0","1","0","0","0","73","25","27148","27148","0","1","0","0","0","22","0","0","0","0","1","0","0","0","8","8","2080","2080","0","1","0","0","0","1","","984","265","40350","33390","11808","1","0","0","0","3","3","555","555","45","1","0","0","0","46","15","4200","780","460","1","0","0","0","18","0","0","0","0","1","0","0","0","4","4","700","700","40","1","0","0","0","1","1","4","","0","1","1","0","0","0","0","","0","0","1","1","0","0","0","0","","0","0","1","1","0","0","0","0","","0","0","1","1","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","2765117","54287.14","0","0","551724","0","0","419423","0","0","3790551.14","2056775","0","0","239402","29559.1","0","3051","0","0","0","0","67209","2395996.1"
"15001","15","0","0","2235","0","0","0","0","0","4","0","0","0","0","0","0","0","0","2239","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3319212","2000000","0","0","0","0","0","42572","0","0","5361784","7000000","0","0","141680","0","0","360000","0","0","0","0","0","7501680"
"15002","15","963","0","9770","0","0","0","15","0","40","0","0","0","0","0","0","978","0","9810","1","9770","8266","10523105","10523106","0","0","1","0","0","0","0","0","0","0","0","0","0","0","40","30","94300","94301","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","963","960","292822","292822","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","1174","1174","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","2","1","1","2","2","346134","309752","0","0","816867","0","5675539","233888","0","634775","8016955","5934205","2293705","5152032","1435656","0","0","78680","328966","0","0","0","1677705","16900949"
"15003","15","0","0","6550","0","0","0","12","0","18","0","0","0","0","0","0","12","0","6568","1","6550","0","7153290.26","7153290.26","0","2","0","0","0","0","0","0","0","0","0","0","0","0","12","49","144270.72","144270.72","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","34","272598","272598","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","1","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","1","2","2","1","4283075.63","44726.98","0","0","0","0","4332375.37","72000","0","0","18469911.78","7570159.34","0","6431744.01","511732.36","0","0","871184.17","0","256038.45","0","2573015","256038.45","18469911.1"
"15004","15","0","0","7500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","130000","0","0","0","0","0","0","0","0","130000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15005","15","210","0","9447","0","0","0","15","0","13","0","0","0","0","0","0","225","0","9460","1","1206","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","210","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","15","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","1","1","2","","1","1","1","1","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","1","1","1","2","2","2767683","5660","0","0","0","0","9728183","0","0","0","12501526","3317953","0","6982683","469484","174163","0","0","266582","0","0","0","1661887","12872752"
"15006","15","0","0","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","300000","444000","0","0","0","0","0","0","0","0","744000","0","0","0","68000","0","0","0","0","0","0","0","0","68000"
"15007","15","0","0","351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168000","4062","0","0","172062","61970.18","0","0","3232.46","0","0","0","0","0","0","0","0","65202.64"
"15008","15","0","0","1646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1646","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15009","15","1","0","9173","0","0","0","43","0","638","0","0","0","0","0","0","44","0","9811","1","3060","3200","4148187.68","4148187.68","0","0","0","0","1","0","0","0","0","0","0","0","0","0","398","450","1536581.23","1536581.23","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","100","2778759","2778759","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","8463529","0","0","385129","0","0","38327","914265","0","0","0","601245","10402495"
"15010","15","0","0","6479","0","0","1","0","0","20","0","0","0","0","0","0","0","0","0","1","6479","2067","310336","310336","0","2","1","2","2","1","1","9198","9198","0","2","1","2","2","20","7","207259","207259","0","2","1","2","2","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","2","2","2","2","","0","0","0","0","0","2","2","2","2","0","0","0","0","0","2","2","2","2","0","0","0","0","0","2","2","2","2","0","0","0","0","0","2","2","2","2","0","0","0","0","0","2","2","2","2","1","1","2","","1","1","1","1","2","2","2","0","2","1","1","1","2","2","2","2","0","2","1","1","1","2","2","2","2","0","2","2","2","2","2","2","2","2","0","2","1","1","2","1","2","1","1","2","2","3555500","2040000","0","0","0","0","0","2165237","0","0","7760737","3103358","0","0","110154","13308","0","61729","38438","0","0","1802698","0","5129685"
"15011","15","0","0","2324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2324","1","2324","1740","943943","943943","458260","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","2","2","2","0","804499","0","0","0","0","2412650","0","0","0","3217149","885301","0","0","58642","0","0","0","0","0","0","0","0","943943"
"15012","15","0","0","2345","0","0","0","0","0","0","0","0","0","0","0","60","0","0","2405","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15013","15","100270","774","23595","134","0","13","4683","0","3172","259","0","131","38","0","5","105384","774","26916","1","23595","124758","98017815.09","64997689.8","24368","0","1","0","0","13","60","308072.94","789172.97","38660","0","1","0","0","3172","15318","29973347.44","15494994.87","0","0","1","0","0","131","702","3794742.73","1352399.34","0","0","1","0","0","5","30","30820.73","1340.83","45","0","1","0","0","1","","101044","604764","272601319","199220287","7154209","0","1","0","0","134","768","23407517","22093703","112440","0","1","0","0","4683","27126","96643739","66505637","13918","0","1","0","0","259","1548","6385557","2429072","24885","0","1","0","0","38","228","818830","713368","7533","0","1","0","0","1","1","2","","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","1","1","2","1","1","2","1","22124858","135136800","0","0","372765","892771900","207696015","321052529","24433461","20046158","1623634486","263126372","14386","39697409","6925401","29804757","0","8870800","14265600","270038053","0","249507774","13988647","896239199"
"15014","15","156","0","16245","70","0","0","587","0","287","0","0","0","0","0","0","813","0","16532","1","16401","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","873","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","156","0","0","0","0","2","0","0","0","70","0","0","0","0","2","0","0","0","587","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","1","1","0","0","","0","1","1","0","0","1","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","9959588.91","428820.8","0","0","1812167.88","23030","36005056.22","998230","0","571711.39","49798605.2","36843066.49","234108.32","0","1021184.48","944082.48","0","414101.28","0","0","0","0","4916202.32","44372745.37"
"15015","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15016","15","0","0","7139","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7151","1","6901","1897","2006786","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","2","1","2","2","2","2","2","4331990097","159892009","0","0","4012210","0","0","653888006","0","0","5149782322","2143197","0","0","61914","0","0","0","0","0","0","0","17800","2222911"
"15017","15","0","0","1428","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1428","1","1428","420","472721.76","472721.76","3412909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1190","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","0","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","1","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","618051290","0","0","19392","10339","0","0","0","0","0","0","0","618081021"
"15018","15","0","0","10576","0","0","0","0","0","52","0","0","0","0","0","0","0","0","10628","1","612","612","795008","795008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","30276","30276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","2","2","2","2","2","2","2","2","2","0","181648","0","0","0","0","481294","770514","0","0","1433456","825284","0","0","68507","42475","0","0","0","0","0","0","0","936266"
"15019","15","0","0","4500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15020","15","965","0","98984","0","0","0","2957","0","5486","0","0","0","0","0","0","3922","0","104470","1","98984","29327","49161304.11","49161304.11","4751232","0","1","0","0","0","0","0","0","0","0","0","0","0","5486","5262","13364694.11","13364694.11","6997698","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","965","1628","1673516","1673516","4751232","0","1","0","0","0","0","0","0","0","0","0","0","0","2957","3252","51785361","51785361","6997698","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","1","1","2","2","2","36134320","767405","0","0","0","0","49682722","15125199","15411780","2073548","216248559","69770225","0","24433947","4821926","11304500","0","36520","36300251","0","0","42687962","26893228","216648559"
"15021","15","0","0","3259","0","0","0","0","0","23","0","0","0","0","0","0","0","0","3282","1","1011","0","2006767.45","2006767.45","0","2","0","0","0","0","0","0","0","0","0","0","0","0","13","0","116180","116180","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","","0","1","1","1","0","0","0","","0","0","0","0","0","0","0","0","","0","0","1","1","1","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","1","2","2","2","0","0","0","2701.72","0","2422074.8","0","0","0","0","2424776.52","999193.72","0","581349.55","168258","147949.65","0","7276","715307","0","0","669000","226196.53","3514530.45"
