"id_dren","folio","regjurid","dr_ini_a","dr_ter_a","ini_re_a","ter_re_a","ot_publi","ot_priva","ot_socia","ambito"
"255","15015","1","NA","NA","NA","NA","","","","1"
"284","14015","1","NA","NA","NA","NA","","","","1"
"288","29001","1","NA","NA","NA","NA","","","","2"
"289","29001","11","NA","NA","NA","NA","","","","4"
"293","5007","4","NA","NA","NA","NA","","","","2"
"294","26001","1","NA","NA","NA","NA","","","","1"
"308","29002","1","NA","NA","NA","NA","","","","3"
"309","29002","11","NA","NA","NA","NA","","","","4"
"311","5019","1","NA","NA","NA","NA","","","","1"
"318","25001","4","NA","NA","NA","NA","","","","1"
"321","29019","1","NA","NA","NA","NA","","","","2"
"322","29019","11","NA","NA","NA","NA","","","","4"
"324","25007","1","NA","NA","NA","NA","","","","2"
"325","3002","4","NA","NA","NA","NA","","","","3"
"326","29003","1","NA","NA","NA","NA","","","","2"
"342","3008","4","NA","NA","NA","NA","","","","3"
"344","3009","4","NA","NA","NA","NA","","","","3"
"345","25015","1","NA","NA","NA","NA","","","","1"
"346","3003","4","NA","NA","NA","NA","","","","3"
"349","25016","4","NA","NA","NA","NA","","","","3"
"362","3001","4","NA","NA","NA","NA","","","","3"
"401","5028","4","NA","NA","NA","NA","","","","3"
"402","30097","4","NA","NA","NA","NA","","","","1"
"427","30114","1","NA","NA","NA","NA","","","","3"
"461","7005","1","NA","NA","NA","NA","","","","3"
"464","25017","4","NA","NA","NA","NA","","","","3"
"465","25012","4","NA","NA","NA","NA","","","","3"
"505","29007","1","NA","NA","NA","NA","","","","3"
"506","29007","11","NA","NA","NA","NA","","","","4"
"508","29008","1","NA","NA","NA","NA","","","","1"
"510","29010","1","NA","NA","NA","NA","","","","2"
"511","29013","4","NA","NA","NA","NA","","","","1"
"512","29016","1","NA","NA","NA","NA","","","","1"
"514","29017","1","NA","NA","NA","NA","","","","1"
"623","30001","1","NA","NA","NA","NA","","","","3"
"624","30008","1","NA","NA","NA","NA","","","","3"
"625","30018","1","NA","NA","NA","NA","","","","2"
"626","30019","1","NA","NA","NA","NA","","","","2"
"627","30020","1","NA","NA","NA","NA","","","","2"
"628","30025","1","NA","NA","NA","NA","","","","3"
"630","30038","4","NA","NA","NA","NA","PARAMUNICIPAL","","","3"
"631","30042","1","NA","NA","NA","NA","","","","2"
"632","30050","1","NA","NA","NA","NA","","","","2"
"636","29011","1","NA","NA","NA","NA","","","","1"
"640","30065","4","NA","NA","NA","NA","","","","3"
"641","30067","1","NA","NA","NA","NA","","","","3"
"642","30072","1","NA","NA","NA","NA","","","","2"
"646","30083","1","NA","NA","NA","NA","","","","3"
"651","29018","1","NA","NA","NA","NA","","","","1"
"655","30088","1","NA","NA","NA","NA","","","","3"
"661","29012","1","NA","NA","NA","NA","","","","1"
"663","29022","1","NA","NA","NA","NA","","","","1"
"664","29014","1","NA","NA","NA","NA","","","","2"
"665","15020","4","NA","NA","NA","NA","","","","1"
"668","11015","4","NA","NA","NA","NA","","","","3"
"670","11018","4","NA","NA","NA","NA","","","","3"
"673","15024","1","NA","NA","NA","NA","","","","1"
"676","11019","4","NA","NA","NA","NA","","","","2"
"678","29020","1","NA","NA","NA","NA","","","","1"
"679","11021","4","NA","NA","NA","NA","","","","2"
"680","30103","1","NA","NA","NA","NA","","","","2"
"683","7007","1","NA","NA","NA","NA","","","","2"
"686","29025","1","NA","NA","NA","NA","","","","1"
"687","11036","4","NA","NA","NA","NA","","","","1"
"688","29021","1","NA","NA","NA","NA","","","","2"
"689","29021","11","NA","NA","NA","NA","","","","4"
"690","11038","1","NA","NA","NA","NA","","","","2"
"691","30137","1","NA","NA","NA","NA","","","","2"
"692","11039","1","NA","NA","NA","NA","","","","3"
"693","7010","1","NA","NA","NA","NA","","","","2"
"695","30146","1","NA","NA","NA","NA","","","","2"
"696","7011","1","NA","NA","NA","NA","","","","2"
"698","7012","4","NA","NA","NA","NA","","","","3"
"701","11026","4","NA","NA","NA","NA","","","","2"
"721","7013","1","NA","NA","NA","NA","","","","2"
"724","11041","4","NA","NA","NA","NA","","","","3"
"725","5005","4","NA","NA","NA","NA","","","","2"
"727","5006","4","NA","NA","NA","NA","","","","2"
"728","7014","1","NA","NA","NA","NA","","","","2"
"731","30150","1","NA","NA","NA","NA","","","","2"
"732","15037","4","NA","NA","NA","NA","","","","1"
"735","30182","1","NA","NA","NA","NA","","","","1"
"738","5017","4","NA","NA","NA","NA","","","","2"
"739","30197","1","NA","NA","NA","NA","","","","2"
"740","5018","5","NA","NA","NA","NA","","","","3"
"741","30210","1","NA","NA","NA","NA","","","","2"
"743","15044","4","NA","NA","NA","NA","","","","1"
"744","5020","1","NA","NA","NA","NA","","","","2"
"745","30113","1","NA","NA","NA","NA","","","","3"
"746","15053","1","NA","NA","NA","NA","","","","1"
"748","5024","4","NA","NA","NA","NA","","","","2"
"751","29026","1","NA","NA","NA","NA","","","","1"
"752","5031","4","NA","NA","NA","NA","","","","2"
"753","30187","1","NA","NA","NA","NA","","","","3"
"755","5033","4","NA","NA","NA","NA","","","","3"
"759","5009","4","NA","NA","NA","NA","","","","3"
"765","29027","1","NA","NA","NA","NA","","","","1"
"767","15057","4","NA","NA","NA","NA","","","","1"
"768","29023","1","NA","NA","NA","NA","","","","1"
"771","29028","1","NA","NA","NA","NA","","","","2"
"774","15091","4","NA","NA","NA","NA","","","","3"
"777","29032","1","NA","NA","NA","NA","","","","2"
"778","29032","11","NA","NA","NA","NA","","","","4"
"802","15059","4","NA","NA","NA","NA","","","","3"
"815","29024","1","NA","NA","NA","NA","","","","2"
"817","11045","1","NA","NA","NA","NA","","","","2"
"841","11042","4","NA","NA","NA","NA","","","","2"
"843","7031","1","NA","NA","NA","NA","","","","3"
"867","7039","1","NA","NA","NA","NA","","","","2"
"872","29036","1","NA","NA","NA","NA","","","","1"
"873","7042","1","NA","NA","NA","NA","","","","2"
"878","11029","4","NA","NA","NA","NA","","","","3"
"884","7055","1","NA","NA","NA","NA","","","","3"
"889","7058","13","NA","NA","NA","NA","","","","2"
"890","29029","1","NA","NA","NA","NA","","","","1"
"891","8001","6","NA","NA","NA","NA","","","","2"
"892","8002","6","NA","NA","NA","NA","","","","3"
"893","8003","6","NA","NA","NA","NA","","","","2"
"895","8004","6","NA","NA","NA","NA","","","","1"
"897","8006","1","NA","NA","NA","NA","","","","2"
"899","8008","1","NA","NA","NA","NA","","","","2"
"900","8010","6","NA","NA","NA","NA","","","","2"
"902","15016","1","NA","NA","NA","NA","","","","1"
"903","8012","1","NA","NA","NA","NA","","","","2"
"921","26002","4","NA","NA","NA","NA","","","","2"
"922","8014","1","NA","NA","NA","NA","","","","1"
"923","29030","1","NA","NA","NA","NA","","","","1"
"925","8015","1","NA","NA","NA","NA","","","","3"
"927","29041","1","NA","NA","NA","NA","","","","1"
"928","8016","6","NA","NA","NA","NA","","","","4"
"929","25013","1","NA","NA","NA","NA","","","","3"
"930","15028","1","NA","NA","NA","NA","","","","1"
"931","15104","4","NA","NA","NA","NA","","","","1"
"933","15029","4","NA","NA","NA","NA","","","","1"
"934","15017","1","NA","NA","NA","NA","","","","1"
"937","29042","1","NA","NA","NA","NA","","","","1"
"940","15108","1","NA","NA","NA","NA","","","","1"
"941","15030","1","NA","NA","NA","NA","","","","1"
"942","15109","4","NA","NA","NA","NA","","","","1"
"961","25014","3","NA","NA","NA","NA","","","","2"
"962","26004","1","NA","NA","NA","NA","","","","2"
"963","26005","4","NA","NA","NA","NA","","","","3"
"964","8020","1","NA","NA","NA","NA","","","","2"
"966","29043","1","NA","NA","NA","NA","","","","3"
"967","8025","1","NA","NA","NA","NA","","","","3"
"969","8026","6","NA","NA","NA","NA","","","","2"
"972","26006","1","NA","NA","NA","NA","","","","1"
"973","8031","6","NA","NA","NA","NA","","","","2"
"974","8033","1","NA","NA","NA","NA","","","","2"
"975","15065","1","NA","NA","NA","NA","","","","1"
"977","8034","6","NA","NA","NA","NA","","","","2"
"978","18003","4","NA","NA","NA","NA","","","","2"
"979","18003","13","NA","NA","NA","NA","","","","4"
"980","8035","6","NA","NA","NA","NA","","","","3"
"983","8024","6","NA","NA","NA","NA","","","","3"
"1001","8039","6","NA","NA","NA","NA","","","","2"
"1002","15069","1","NA","NA","NA","NA","","","","1"
"1004","8041","1","NA","NA","NA","NA","","","","2"
"1005","8044","6","NA","NA","NA","NA","","","","2"
"1006","26008","1","NA","NA","NA","NA","","","","2"
"1007","8045","6","NA","NA","NA","NA","","","","2"
"1008","8046","1","NA","NA","NA","NA","","","","2"
"1009","8047","1","NA","NA","NA","NA","","","","3"
"1010","26010","1","NA","NA","NA","NA","","","","2"
"1016","15121","4","NA","NA","NA","NA","","","","1"
"1019","8048","1","NA","NA","NA","NA","","","","2"
"1020","15125","1","NA","NA","NA","NA","","","","1"
"1021","8049","1","NA","NA","NA","NA","","","","2"
"1022","29031","4","NA","NA","NA","NA","","","","1"
"1024","8053","6","NA","NA","NA","NA","","","","2"
"1025","26011","1","NA","NA","NA","NA","","","","3"
"1026","15070","1","NA","NA","NA","NA","","","","1"
"1027","29035","1","NA","NA","NA","NA","","","","1"
"1028","8054","1","NA","NA","NA","NA","","","","3"
"1029","15099","1","NA","NA","NA","NA","","","","1"
"1030","15093","1","NA","NA","NA","NA","","","","1"
"1031","7061","4","NA","NA","NA","NA","","","","2"
"1034","30013","1","NA","NA","NA","NA","","","","3"
"1036","30014","1","NA","NA","NA","NA","","","","3"
"1037","7065","4","NA","NA","NA","NA","","","","2"
"1039","29037","1","NA","NA","NA","NA","","","","1"
"1040","8060","6","NA","NA","NA","NA","","","","1"
"1042","29049","4","NA","NA","NA","NA","","","","1"
"1043","8055","6","NA","NA","NA","NA","","","","2"
"1044","15061","1","NA","NA","NA","NA","","","","1"
"1045","26012","4","NA","NA","NA","NA","","","","1"
"1046","7062","1","NA","NA","NA","NA","","","","1"
"1047","8058","1","NA","NA","NA","NA","","","","1"
"1049","8059","6","NA","NA","NA","NA","","","","2"
"1051","30024","1","NA","NA","NA","NA","","","","3"
"1062","30053","1","NA","NA","NA","NA","","","","2"
"1063","29053","1","NA","NA","NA","NA","","","","1"
"1064","8061","1","NA","NA","NA","NA","","","","3"
"1065","15058","4","NA","NA","NA","NA","","","","1"
"1067","30061","1","NA","NA","NA","NA","","","","2"
"1068","30080","1","NA","NA","NA","NA","","","","2"
"1069","29054","1","NA","NA","NA","NA","","","","1"
"1071","29038","1","NA","NA","NA","NA","","","","1"
"1074","29055","1","NA","NA","NA","NA","","","","1"
"1080","30102","6","NA","NA","NA","NA","","","","1"
"1082","25009","4","NA","NA","NA","NA","","","","3"
"1083","30109","6","NA","NA","NA","NA","","","","2"
"1085","6001","4","NA","NA","NA","NA","","","","3"
"1181","30132","1","NA","NA","NA","NA","","","","3"
"1182","30144","1","NA","NA","NA","NA","","","","2"
"1184","30183","1","NA","NA","NA","NA","","","","3"
"1186","7072","1","NA","NA","NA","NA","","","","3"
"1187","29056","1","NA","NA","NA","NA","","","","1"
"1188","30189","6","NA","NA","NA","NA","","","","3"
"1189","7073","1","NA","NA","NA","NA","","","","3"
"1191","30211","1","NA","NA","NA","NA","","","","2"
"1194","7076","1","NA","NA","NA","NA","","","","2"
"1196","7080","1","NA","NA","NA","NA","","","","2"
"1198","7081","1","NA","NA","NA","NA","","","","2"
"1200","7075","1","NA","NA","NA","NA","","","","1"
"1202","7085","1","NA","NA","NA","NA","","","","2"
"1209","7091","1","NA","NA","NA","NA","","","","3"
"1211","25006","4","NA","NA","NA","NA","PARAMUNICIPAL","","","1"
"1212","7092","1","NA","NA","NA","NA","","","","3"
"1213","25005","1","NA","NA","NA","NA","","","","3"
"1215","25004","4","NA","NA","NA","NA","","","","3"
"1216","26014","3","NA","NA","NA","NA","","","","2"
"1217","7094","1","NA","NA","NA","NA","","","","2"
"1218","25018","1","NA","NA","NA","NA","","","","3"
"1219","8005","6","NA","NA","NA","NA","","","","2"
"1221","26009","1","NA","NA","NA","NA","","","","3"
"1225","8063","1","NA","NA","NA","NA","","","","2"
"1226","29039","1","NA","NA","NA","NA","","","","1"
"1233","7100","1","NA","NA","NA","NA","","","","2"
"1244","30074","1","NA","NA","NA","NA","","","","3"
"1248","7098","1","NA","NA","NA","NA","","","","2"
"1249","29046","1","NA","NA","NA","NA","","","","1"
"1251","7105","1","NA","NA","NA","NA","","","","3"
"1253","8062","6","NA","NA","NA","NA","","","","3"
"1254","30123","6","NA","NA","NA","NA","","","","3"
"1255","30131","1","NA","NA","NA","NA","","","","1"
"1261","7102","1","NA","NA","NA","NA","","","","3"
"1281","15010","1","NA","NA","NA","NA","","","","3"
"1282","29057","1","NA","NA","NA","NA","","","","1"
"1283","30115","6","NA","NA","NA","NA","","","","2"
"1302","25008","4","NA","NA","NA","NA","","","","1"
"1323","15023","11","NA","NA","NA","NA","","","","1"
"1326","29047","1","NA","NA","NA","NA","","","","1"
"1327","5022","1","NA","NA","NA","NA","","","","2"
"1330","7107","1","NA","NA","NA","NA","","","","2"
"1342","29050","1","NA","NA","NA","NA","","","","1"
"1363","30160","1","NA","NA","NA","NA","","","","3"
"1364","7118","1","NA","NA","NA","NA","","","","2"
"1365","30086","1","NA","NA","NA","NA","","","","3"
"1403","29052","1","NA","NA","NA","NA","","","","1"
"1405","11005","4","NA","NA","NA","NA","","","","3"
"1406","5010","5","NA","NA","NA","NA","","","","2"
"1407","11027","4","NA","NA","NA","NA","","","","2"
"1414","11017","4","NA","NA","NA","NA","","","","3"
"1421","30196","6","NA","NA","NA","NA","","","","3"
"1461","29060","1","NA","NA","NA","NA","","","","1"
"1463","30023","1","NA","NA","NA","NA","","","","3"
"1465","15033","4","NA","NA","NA","NA","","","","1"
"1467","26016","4","NA","NA","NA","NA","","","","1"
"1468","15035","1","NA","NA","NA","NA","","","","1"
"1469","26015","1","NA","NA","NA","NA","","","","2"
"1481","30181","6","NA","NA","NA","NA","","","","4"
"1506","15036","1","NA","NA","NA","NA","","","","1"
"1602","30206","6","NA","NA","NA","NA","","","","2"
"1621","15075","1","NA","NA","NA","NA","","","","1"
"1665","15084","4","NA","NA","NA","NA","","","","1"
"1668","29034","4","NA","NA","NA","NA","","","","1"
"1683","11020","4","NA","NA","NA","NA","","","","3"
"1684","15092","4","NA","NA","NA","NA","","","","3"
"1685","30037","1","NA","NA","NA","NA","","","","3"
"1688","26022","4","NA","NA","NA","NA","","","","2"
"1689","26023","1","NA","NA","NA","NA","","","","3"
"1707","30064","1","NA","NA","NA","NA","","","","1"
"1708","26020","1","NA","NA","NA","NA","","","","1"
"1721","26021","1","NA","NA","NA","NA","","","","1"
"1722","30066","1","NA","NA","NA","NA","","","","1"
"1723","30101","1","NA","NA","NA","NA","","","","3"
"1724","26024","3","NA","NA","NA","NA","","","","2"
"1725","26025","6","NA","NA","NA","NA","","","","3"
"1741","30105","15","2016","2046","NA","NA","","","","3"
"1742","30121","1","NA","NA","NA","NA","","","","2"
"1743","30127","1","NA","NA","NA","NA","","","","3"
"1744","30193","15","2016","2046","NA","NA","","","","3"
"1745","15096","4","NA","NA","NA","NA","","","","1"
"1762","29015","1","NA","NA","NA","NA","","","","1"
"1763","29044","4","NA","NA","NA","NA","","","","1"
"1781","6004","4","NA","NA","NA","NA","","","","3"
"1782","26027","1","NA","NA","NA","NA","","","","3"
"1783","6006","4","NA","NA","NA","NA","","","","3"
"1821","29004","1","NA","NA","NA","NA","","","","2"
"1841","29051","1","NA","NA","NA","NA","","","","1"
"1843","26028","1","NA","NA","NA","NA","","","","1"
"1844","26035","4","NA","NA","NA","NA","","","","2"
"1845","26036","4","NA","NA","NA","NA","","","","3"
"1846","26037","1","NA","NA","NA","NA","","","","1"
"1847","26038","4","NA","NA","NA","NA","","","","2"
"1849","26039","4","NA","NA","NA","NA","","","","1"
"1850","26040","1","NA","NA","NA","NA","","","","1"
"1852","26041","4","NA","NA","NA","NA","","","","2"
"1853","26007","1","NA","NA","NA","NA","","","","1"
"1854","26045","4","NA","NA","NA","NA","","","","3"
"1855","26046","1","NA","NA","NA","NA","","","","2"
"1882","29009","1","NA","NA","NA","NA","","","","1"
"1901","15100","13","NA","NA","NA","NA","","","","1"
"1921","15120","4","NA","NA","NA","NA","","","","1"
"1922","26029","6","NA","NA","NA","NA","","","","3"
"1923","26031","1","NA","NA","NA","NA","","","","2"
"1924","26032","1","NA","NA","NA","NA","","","","2"
"1947","15039","4","NA","NA","NA","NA","","","","1"
"2104","29058","1","NA","NA","NA","NA","","","","1"
"2114","7088","1","NA","NA","NA","NA","","","","1"
"2119","11003","4","NA","NA","NA","NA","","","","2"
"2143","7023","14","NA","NA","NA","NA","","","social","2"
"2145","7026","1","NA","NA","NA","NA","","","","2"
"2146","11001","1","NA","NA","NA","NA","","","","2"
"2161","30006","1","NA","NA","NA","NA","","","","3"
"2162","15106","4","NA","NA","NA","NA","","","","1"
"2163","11002","4","NA","NA","NA","NA","","","","2"
"2184","7096","1","NA","NA","NA","NA","","","","4"
"2185","7009","1","NA","NA","NA","NA","","","","2"
"2191","7043","1","NA","NA","NA","NA","","","","1"
"2223","15011","1","NA","NA","NA","NA","","","","4"
"2301","7017","1","NA","NA","NA","NA","","","","1"
"2302","15081","4","NA","NA","NA","NA","","","","3"
"2322","30040","1","NA","NA","NA","NA","","","","3"
"2324","30059","1","NA","NA","NA","NA","","","","2"
"2325","7051","4","NA","NA","NA","NA","","","","2"
"2326","30091","1","NA","NA","NA","NA","","","","2"
"2327","30092","1","NA","NA","NA","NA","","","","3"
"2361","30048","1","NA","NA","NA","NA","","","","2"
"2368","7074","1","NA","NA","NA","NA","","","","3"
"2373","30186","1","NA","NA","NA","NA","","","","3"
"2381","30099","1","NA","NA","NA","NA","","","","2"
"2382","7068","4","NA","NA","NA","NA","","","","2"
"2385","30203","1","NA","NA","NA","NA","","","","3"
"2392","7034","1","NA","NA","NA","NA","","","","2"
"2483","15031","4","NA","NA","NA","NA","","","","1"
"2504","26049","1","NA","NA","NA","NA","","","","1"
"2506","26050","1","NA","NA","NA","NA","","","","1"
"2510","26051","4","NA","NA","NA","NA","","","","2"
"2511","26053","1","NA","NA","NA","NA","","","","1"
"2512","26052","1","NA","NA","NA","NA","","","","1"
"2562","30003","6","NA","NA","NA","NA","","","","2"
"2583","30011","6","NA","NA","NA","NA","","","","2"
"2585","30034","1","NA","NA","NA","NA","","","","2"
"2588","30148","6","NA","NA","NA","NA","","","","2"
"2596","30178","6","NA","NA","NA","NA","","","","2"
"2602","11013","4","NA","NA","NA","NA","","","","2"
"2625","11034","1","NA","NA","NA","NA","","","","2"
"2626","5032","3","NA","NA","NA","NA","","","","3"
"2632","7120","1","NA","NA","NA","NA","","","","3"
"2681","11025","4","NA","NA","NA","NA","","","","3"
"2682","11023","1","NA","NA","NA","NA","","","","2"
"2744","30022","1","NA","NA","NA","NA","","","","3"
"2787","26056","1","NA","NA","NA","NA","","","","3"
"2789","26057","1","NA","NA","NA","NA","","","","3"
"2790","26058","4","NA","NA","NA","NA","","","","1"
"2943","30026","1","NA","NA","NA","NA","","","","3"
"2981","30027","1","NA","NA","NA","NA","","","","2"
"2982","29033","4","NA","NA","NA","NA","","","","2"
"2984","29045","1","NA","NA","NA","NA","","","","1"
"2985","29059","1","NA","NA","NA","NA","","","","1"
"3001","29040","1","NA","NA","NA","NA","","","","1"
"3002","30029","1","NA","NA","NA","NA","","","","2"
"3065","5030","8","NA","NA","2001","2026","PARAMUNICIPAL","","","2"
"3066","7008","1","NA","NA","NA","NA","","","","2"
"3070","30035","11","NA","NA","NA","NA","","","","2"
"3074","30069","1","NA","NA","NA","NA","","","","3"
"3075","30084","6","NA","NA","NA","NA","","","","2"
"3078","30139","6","NA","NA","NA","NA","","","","2"
"3081","30031","1","NA","NA","NA","NA","","","","2"
"3126","30039","4","NA","NA","NA","NA","EN PROCESO DE TRANSFERENCIA","","","1"
"3128","30058","11","NA","NA","NA","NA","","","","2"
"3141","15083","1","NA","NA","NA","NA","","","","3"
"3161","30138","6","NA","NA","NA","NA","","","","1"
"3182","30169","6","NA","NA","NA","NA","","","","2"
"3204","7020","1","NA","NA","NA","NA","","","","2"
"3221","30207","6","NA","NA","NA","NA","","","","3"
"3226","30041","1","NA","NA","NA","NA","","","","1"
"3284","5038","1","NA","NA","NA","NA","","","","2"
"3290","5037","1","NA","NA","NA","NA","","","","2"
"3291","30044","4","NA","NA","NA","NA","","","","1"
"3292","5003","4","NA","NA","NA","NA","","","","2"
"3303","7117","1","NA","NA","NA","NA","","","","3"
"3304","30046","1","NA","NA","NA","NA","","","","3"
"3321","30047","4","NA","NA","NA","NA","PARAMUNICIPAL","","","2"
"3322","30051","1","NA","NA","NA","NA","","","","3"
"3324","30017","11","NA","NA","NA","NA","","","","2"
"3362","26013","1","NA","NA","NA","NA","","","","1"
"3443","11040","1","NA","NA","NA","NA","","","","2"
"3444","11016","1","NA","NA","NA","NA","","","","2"
"3445","11010","4","NA","NA","NA","NA","","","","3"
"3446","11022","3","NA","NA","NA","NA","","","","3"
"3448","25011","4","NA","NA","NA","NA","","","","3"
"3449","9002","4","NA","NA","NA","NA","DESCONCENTRADO","","","1"
"3450","11028","4","NA","NA","NA","NA","","","","2"
"3451","25010","1","NA","NA","NA","NA","","","","3"
"3461","11033","4","NA","NA","NA","NA","","","","2"
"3464","11043","1","NA","NA","NA","NA","","","","2"
"3481","11024","1","NA","NA","NA","NA","","","","2"
"3501","11030","4","NA","NA","NA","NA","","","","3"
"3645","5036","5","NA","NA","NA","NA","","","","3"
"3681","30052","1","NA","NA","NA","NA","","","","1"
"3701","30057","1","NA","NA","NA","NA","","","","2"
"3702","30060","1","NA","NA","NA","NA","","","","2"
"3721","26048","4","NA","NA","NA","NA","","","","2"
"3742","15022","1","NA","NA","NA","NA","","","","1"
"3744","26063","1","NA","NA","NA","NA","","","","3"
"3745","26042","4","NA","NA","NA","NA","","","","1"
"3746","26065","1","NA","NA","NA","NA","","","","1"
"3747","26066","1","NA","NA","NA","NA","","","","1"
"3748","26068","1","NA","NA","NA","NA","","","","3"
"3749","26069","4","NA","NA","NA","NA","","","","1"
"3751","26070","4","NA","NA","NA","NA","","","","1"
"3752","2003","6","NA","NA","NA","NA","","","","3"
"3763","26064","1","NA","NA","NA","NA","","","","1"
"3768","26054","1","NA","NA","NA","NA","","","","2"
"3769","26067","1","NA","NA","NA","NA","","","","2"
"3783","15068","1","NA","NA","NA","NA","","","","1"
"3803","16027","1","NA","NA","NA","NA","","","","2"
"3805","16039","4","NA","NA","NA","NA","","","","2"
"3806","16040","4","NA","NA","NA","NA","","","","3"
"3862","16020","4","NA","NA","NA","NA","","","","2"
"3863","16036","4","NA","NA","NA","NA","","","","2"
"3864","16049","4","NA","NA","NA","NA","","","","2"
"3866","16054","4","NA","NA","NA","NA","","","","2"
"3867","16067","4","NA","NA","NA","NA","","","","2"
"3868","16078","1","NA","NA","NA","NA","","","","3"
"3901","16014","4","NA","NA","NA","NA","","","","3"
"3902","16110","4","NA","NA","NA","NA","","","","2"
"3903","16002","4","NA","NA","NA","NA","","","","2"
"3941","16052","4","NA","NA","NA","NA","","","","3"
"3963","7048","1","NA","NA","NA","NA","","","","3"
"3966","15103","1","NA","NA","NA","NA","","","","1"
"3982","15013","4","NA","NA","NA","NA","","","","1"
"4064","7059","4","NA","NA","NA","NA","","","","2"
"4065","30009","1","NA","NA","NA","NA","","","","3"
"4066","20001","1","NA","NA","NA","NA","","","","1"
"4101","30077","6","NA","NA","NA","NA","","","","2"
"4103","7109","1","NA","NA","NA","NA","","","","2"
"4104","30129","6","NA","NA","NA","NA","","","","2"
"4105","20035","1","NA","NA","NA","NA","","","","1"
"4106","30062","4","NA","NA","NA","NA","","","","1"
"4107","20042","1","NA","NA","NA","NA","","","","2"
"4109","20173","1","NA","NA","NA","NA","","","","1"
"4110","30063","11","NA","NA","NA","NA","","","","2"
"4141","30124","6","NA","NA","NA","NA","","","","3"
"4161","30125","1","NA","NA","NA","NA","","","","2"
"4261","20196","1","NA","NA","NA","NA","","","","1"
"4281","30068","4","NA","NA","NA","NA","","","","1"
"4282","20335","1","NA","NA","NA","NA","","","","2"
"4283","20419","1","NA","NA","NA","NA","","","","1"
"4301","20077","1","NA","NA","NA","NA","","","","2"
"4322","30070","1","NA","NA","NA","NA","","","","2"
"4341","30071","4","NA","NA","NA","NA","","","","2"
"4342","26062","1","NA","NA","NA","NA","","","","1"
"4343","26071","4","NA","NA","NA","NA","","","","1"
"4344","26072","4","NA","NA","NA","NA","","","","3"
"4345","26047","3","NA","NA","NA","NA","","","","3"
"4362","30076","1","NA","NA","NA","NA","","","","2"
"4421","16096","4","NA","NA","NA","NA","","","","2"
"4422","16111","4","NA","NA","NA","NA","","","","2"
"4423","16100","4","NA","NA","NA","NA","","","","2"
"4424","16038","4","NA","NA","NA","NA","","","","2"
"4425","16026","1","NA","NA","NA","NA","","","","1"
"4426","16030","4","NA","NA","NA","NA","","","","2"
"4428","16008","1","NA","NA","NA","NA","","","","1"
"4481","16022","4","NA","NA","NA","NA","","","","2"
"4502","16019","1","NA","NA","NA","NA","","","","1"
"4522","16010","1","NA","NA","NA","NA","","","","2"
"4542","20060","1","NA","NA","NA","NA","","","","2"
"4561","20145","1","NA","NA","NA","NA","","","","2"
"4581","20437","1","NA","NA","NA","NA","","","","2"
"4661","20356","1","NA","NA","NA","NA","","","","2"
"4681","20363","1","NA","NA","NA","NA","","","","2"
"4682","20504","1","NA","NA","NA","NA","","","","2"
"4701","20546","1","NA","NA","NA","NA","","","","2"
"4721","30078","1","NA","NA","NA","NA","","","","2"
"4741","30033","1","NA","NA","NA","NA","","","","3"
"4761","1006","4","NA","NA","NA","NA","","","","1"
"4762","30205","6","NA","NA","NA","NA","","","","2"
"4767","30081","1","NA","NA","NA","NA","","","","3"
"4801","30079","1","NA","NA","NA","NA","","","","2"
"4841","15089","4","NA","NA","NA","NA","","","","1"
"4881","26003","4","NA","NA","NA","NA","","","","2"
"4883","15034","1","NA","NA","NA","NA","","","","1"
"4884","26017","4","NA","NA","NA","NA","","","","3"
"4961","20102","1","NA","NA","NA","NA","","","","2"
"4962","20214","1","NA","NA","NA","NA","","","","2"
"4981","20009","1","NA","NA","NA","NA","","","","2"
"5022","20296","1","NA","NA","NA","NA","","","","2"
"5042","30089","1","NA","NA","NA","NA","","","","2"
"5043","30095","1","NA","NA","NA","NA","","","","2"
"5044","20336","1","NA","NA","NA","NA","","","","2"
"5061","20051","1","NA","NA","NA","NA","","","","2"
"5081","26060","3","NA","NA","NA","NA","","","","1"
"5083","30096","1","NA","NA","NA","NA","","","","3"
"5102","30104","1","NA","NA","NA","NA","","","","3"
"5103","20458","1","NA","NA","NA","NA","","","","2"
"5105","15116","1","NA","NA","NA","NA","","","","3"
"5106","26059","1","NA","NA","NA","NA","","","","2"
"5108","15123","1","NA","NA","NA","NA","","","","3"
"5121","30106","1","NA","NA","NA","NA","","","","1"
"5141","5021","1","NA","NA","NA","NA","","","","2"
"5142","16003","4","NA","NA","NA","NA","","","","2"
"5143","30107","1","NA","NA","NA","NA","","","","2"
"5161","16005","1","NA","NA","NA","NA","","","","3"
"5162","30110","1","NA","NA","NA","NA","","","","2"
"5181","26043","4","NA","NA","NA","NA","","","","2"
"5182","26018","4","NA","NA","NA","NA","","","","1"
"5183","30117","1","NA","NA","NA","NA","","","","2"
"5184","30118","1","NA","NA","NA","NA","","","","1"
"5185","30120","11","NA","NA","NA","NA","","","","2"
"5201","30112","4","NA","NA","NA","NA","","","","2"
"5205","30126","1","NA","NA","NA","NA","","","","3"
"5207","30135","1","NA","NA","NA","NA","","","","3"
"5221","14125","4","NA","NA","NA","NA","","","","3"
"5262","14036","1","NA","NA","NA","NA","","","","1"
"5281","14075","1","NA","NA","NA","NA","","","","3"
