"id_local","id_aps","localid","ag_dias","ag_horas"
"12247","9622","208122","7","24"
"12248","9622","208123","7","24"
"12249","9622","208133","7","24"
"12250","9622","208124","7","24"
"12251","9622","208136","7","24"
"12252","9622","208164","7","24"
"12253","9622","208189","3","10"
"12254","9622","208207","3","10"
"12255","9622","208188","3","10"
"12256","9622","208197","7","24"
"12257","9622","208269","7","24"
"12258","9622","208288","7","24"
"12259","9622","208294","7","24"
"12260","9622","208290","7","24"
"12261","9622","208306","7","24"
"12262","9570","209861","4","10"
"12263","9570","209836","7","24"
"12264","9570","209907","4","10"
"12265","9570","209886","4","10"
"12266","9570","209889","4","10"
"12267","9754","210192","7","24"
"12268","9754","210205","7","24"
"12269","9754","210206","4","4"
"12270","9754","210210","7","24"
"12271","9754","210224","3","24"
"12272","9754","210220","7","24"
"12273","9754","210229","7","24"
"12274","9754","210232","4","12"
"12275","9756","210235","NSS","NSS"
"12276","9755","210247","NSS","NSS"
"12278","9551","211459","7","24"
"12279","9552","211473","7","7"
"12280","9553","211458","7","7"
"12281","6304","119614","7","24"
"12282","6305","301217","7","24"
"12283","6306","119616","7","24"
"12284","7838","185437","7","24"
"12285","7838","185467","7","24"
"12286","7838","185542","7","24"
"12287","7838","185576","7","24"
"12288","7838","185569","7","24"
"12289","7838","185570","7","24"
"12290","12560","185633","7","18"
"12291","12560","185632","7","18"
"12292","12560","185637","7","18"
"12293","12617","186231","7","14"
"12294","12617","186223","7","14"
"12295","12618","186250","7","6"
"12296","12618","186260","7","6"
"12297","12630","186394","7","24"
"12298","12630","186400","7","24"
"12299","12630","186409","7","24"
"12300","12630","186417","7","24"
"12301","12630","186418","7","24"
"12302","12630","186424","7","24"
"12303","12630","186428","7","24"
"12304","12630","186470","7","24"
"12305","12630","186439","7","24"
"12306","12294","186560","4","3"
"12307","12294","186564","4","3"
"12308","12294","186574","4","3"
"12309","12294","186575","4","3"
"12310","12294","186560","4","3"
"12311","12294","186564","4","3"
"12312","12294","186574","4","3"
"12313","12294","186575","4","3"
"12314","12570","186954","2","4"
"12315","12570","186957","2","4"
"12316","12570","186961","2","4"
"12317","12570","186960","2","4"
"12318","12570","186962","2","4"
"12324","11426","187210","7","5"
"12325","11426","187181","7","5"
"12326","11426","187254","7","5"
"12327","8481","301237","6","12"
"12328","8481","121288","6","12"
"12329","8481","121292","6","12"
"12330","8481","121295","6","12"
"12331","8481","121300","6","12"
"12332","8481","121298","6","12"
"12333","8481","121301","6","12"
"12334","8481","121305","6","12"
"12335","10161","126931","NA","NA"
"12336","10161","126935","NA","NA"
"12337","10161","126934","NA","NA"
"12338","10161","126933","NA","NA"
"12340","10123","128638","7","24"
"12341","8644","301343","7","8"
"12342","8644","301343","4","24"
"12343","8644","301343","7","8"
"12344","8644","301343","7","8"
"12345","8644","301343","3","24"
"12346","8644","138278","3","24"
"12347","8644","301343","7","8"
"12348","8644","138280","7","8"
"12349","8644","138290","7","8"
"12350","8644","138270","7","24"
"12351","8644","138282","7","8"
"12352","8644","138284","7","8"
"12353","8644","138283","7","8"
"12354","8644","138285","4","12"
"12355","8644","138300","7","8"
"12356","8644","138298","7","8"
"12357","8644","138342","3","24"
"12358","8644","138299","7","8"
"12359","8644","138303","3","12"
"12360","8644","301343","7","8"
"12391","8521","5520","7","24"
"12392","8521","5526","7","24"
"12393","8521","5535","7","24"
"12394","8521","5541","7","24"
"12395","8521","5561","7","24"
"12396","8521","5560","7","24"
"12397","8521","5590","7","24"
"12398","8521","5575","7","24"
"12399","8521","5596","7","24"
"12400","8521","5593","7","24"
"12401","8521","5618","7","24"
"12402","8521","5614","7","24"
"12403","8521","5527","7","24"
"12404","8521","5669","7","24"
"12405","8521","5633","7","24"
"12406","8521","5629","7","24"
"12407","8521","5570","7","24"
"12408","8521","5670","7","24"
"12409","8521","5643","7","24"
"12410","8521","5620","7","24"
"12411","8521","5691","7","24"
"12412","8521","5816","7","24"
"12413","8521","5737","7","24"
"12414","8521","5753","7","24"
"12415","8521","5753","7","24"
"12416","8521","5817","7","24"
"12417","8521","5966","7","24"
"12418","8521","6166","7","24"
"12419","8521","7706","7","24"
"12420","8521","7190","7","24"
"12421","10011","156811","6","7"
"12422","10012","156807","7","19"
"12424","10014","156814","7","8"
"12425","10013","156812","4","6"
"12426","10098","156810","6","6"
"12427","10099","156806","7","3.5"
"12428","10100","156815","7","5"
"12429","10101","156813","7","4"
"12430","9103","157736","7","24"
"12431","9103","157743","7","24"
"12432","9103","157744","7","24"
"12433","9103","157749","7","24"
"12434","9103","157779","7","24"
"12435","8742","158562","2","2"
"12436","8743","158561","2","2"
"12445","1521","55326","7","5"
"12446","1521","55332","7","5"
"12447","1521","55340","7","5"
"12448","1521","55348","7","5"
"12481","8723","59651","3","2"
"12482","8723","59653","3","2"
"12483","8723","59657","3","2"
"12484","8723","59661","3","2"
"12485","8723","59654","3","2"
"12486","8723","59668","3","2"
"12487","8723","59671","3","2"
"12488","8723","59675","3","2"
"12489","8723","59655","3","2"
"12490","8723","59677","3","2"
"12491","8723","59660","3","2"
"12492","8723","59659","3","2"
"12493","8723","59679","3","2"
"12494","8723","59680","3","2"
"12495","8723","59685","3","2"
"12496","8723","59665","3","2"
"12497","8445","248261","7","24"
"12498","8445","248285","3","24"
"12499","8445","248302","3","24"
"12500","8445","248315","3","24"
"12501","8445","248349","3","24"
"12502","8445","248374","3","24"
"12503","8445","248370","3","24"
"12504","8445","248274","3","24"
"12505","8445","248283","3","24"
"12506","8445","248262","3","24"
"12512","1456","213506","7","20"
"12513","1456","213489","7","24"
"12514","1456","213500","7","20"
"12515","1456","213602","7","16"
"12516","1456","213503","7","20"
"12517","7325","177726","7","6"
"12518","12320","177750","7","22"
"12519","12055","178164","7","24"
"12520","12055","178165","7","24"
"12521","12055","178166","7","24"
"12522","12055","178167","7","24"
"12523","12055","178168","7","24"
"12524","12055","178169","7","24"
"12525","12055","178171","7","24"
"12526","12428","179206","2","24"
"12527","5861","179639","7","2"
"12528","5861","179643","7","2"
"12529","5861","179638","7","2"
"12530","5861","179641","7","2"
"12531","5861","179644","7","2"
"12532","5861","179645","7","2"
"12533","5861","179647","7","2"
"12534","5861","179646","7","2"
"12535","5861","179650","7","2"
"12536","5861","179648","7","2"
"12537","5861","179655","7","2"
"12538","5861","179653","7","2"
"12539","5861","179651","7","2"
"12540","5861","179652","7","2"
"12541","5861","179660","7","2"
"12542","5861","179659","7","2"
"12543","5861","179656","7","2"
"12544","5861","179657","7","2"
"12545","5861","179658","7","2"
"12546","5861","179662","7","2"
"12547","5861","179661","7","2"
"12548","5861","179663","7","2"
"12549","5861","179664","7","2"
"12550","5861","179684","7","2"
"12551","5861","179683","7","2"
"12552","5861","179665","7","2"
"12553","5861","179666","7","2"
"12554","5861","179667","7","2"
"12555","5861","179683","7","2"
"12556","7525","180314","7","24"
"12557","7525","180316","7","24"
"12558","7525","180322","7","24"
"12559","7525","180323","7","24"
"12560","7525","180324","7","24"
"12561","12358","180970","7","24"
"12562","12358","180971","7","24"
"12563","12358","180972","7","24"
"12564","12358","180976","7","24"
"12565","12358","180973","7","24"
"12566","9907","205437","7","24"
"12567","9907","205491","7","24"
"12568","9907","205446","7","24"
"12569","9907","205439","7","24"
"12570","9907","205525","7","24"
"12571","9907","205642","7","24"
"12572","9907","205536","7","24"
"12573","9907","205604","7","24"
"12574","9907","205565","7","24"
"12575","9907","205615","7","24"
"12576","9907","205503","7","24"
"12577","9907","205643","7","24"
"12578","9907","205652","7","24"
"12579","9907","205645","7","24"
"12580","9907","205443","7","24"
"12581","9907","205683","7","24"
"12582","9907","205513","7","24"
"12583","9907","205518","7","24"
"12584","9907","205512","7","24"
"12585","9907","205588","7","24"
"12586","9603","205736","7","12"
"12587","9603","205694","7","12"
"12588","9603","205743","7","12"
"12589","9564","206069","7","24"
"12590","9564","206083","6","10"
"12591","9564","206091","7","4"
"12592","9564","206086","7","6"
"12593","9564","206100","7","10"
"12594","9564","206092","7","3"
"12595","9564","206118","7","6"
"12596","9564","206120","7","10"
"12597","9564","206124","7","10"
"12598","9564","206126","6","10"
"12599","9564","206127","7","7"
"12600","9564","206129","2","3"
"12601","9564","206135","7","20"
"12602","9564","206143","4","3"
"12603","9564","206140","7","24"
"12604","9564","206142","7","12"
"12605","9564","206144","7","8"
"12606","9564","206146","7","20"
"12607","9564","206189","7","4"
"12608","9564","206148","7","6"
"12609","9564","206250","7","24"
"12610","9564","206151","7","6"
"12611","9571","206622","3","24"
"12612","9571","206585","7","24"
"12613","9571","206633","7","24"
"12614","9571","206639","7","24"
"12615","9571","206574","7","24"
"12616","9571","206584","4","24"
"12617","9571","206607","4","24"
"12618","9571","206608","3","24"
"12619","9571","206634","3","24"
"12620","9571","206578","3","24"
"12621","10680","206750","7","24"
"12622","10680","206757","7","12"
"12623","10680","206781","3","10"
"12624","10680","206751","7","24"
"12625","10680","206756","7","12"
"12626","10680","206769","7","24"
"12627","10680","206754","7","12"
"12628","10680","206766","7","24"
"12629","10680","206786","3","12"
"12630","10680","206788","7","24"
"12631","10680","206793","3","10"
"12632","10680","206792","3","10"
"12633","10680","206943","3","6"
"12634","10680","206951","7","24"
"12635","10680","206944","3","6"
"12636","10680","206963","7","24"
"12637","10680","206992","7","24"
"12638","10680","207004","3","6"
"12639","10680","207005","3","12"
"12640","10680","207016","3","12"
"12641","10680","207011","7","24"
"12642","10680","207018","7","24"
"12643","10680","207033","3","10"
"12644","7529","181669","2","4"
"12645","7529","181661","2","4"
"12646","7529","181670","2","4"
"12647","5886","182460","7","24"
"12648","5886","182459","7","24"
"12649","12353","183176","7","10"
"12650","12355","183175","2","2"
"12651","12354","183173","1","2"
"12652","13084","185336","7","24"
"12653","11985","186822","8","8"
"12654","12300","186991","7","24"
"12655","12300","186993","7","24"
"12656","12300","187025","7","24"
"12657","12300","187027","7","24"
"12658","12300","186994","7","24"
"12659","12517","174755","7","18"
"12669","9108","159805","7","24"
"12670","9108","159808","7","24"
"12671","9108","159812","7","24"
"12672","9108","159816","7","24"
"12673","9108","159821","7","24"
"12674","9108","159838","7","24"
"12675","9108","159823","7","24"
"12676","9006","159898","NSS","NSS"
"12677","7965","160849","7","12"
"12678","7965","160864","7","12"
"12679","7969","160858","NSS","NSS"
"12680","10597","160855","NSS","NSS"
"12681","10615","160887","NSS","NSS"
"12682","10622","160883","NSS","NSS"
"12683","12035","160968","7","6"
"12684","10461","161215","7","24"
"12685","10391","161267","7","6"
"12686","10392","161274","7","6"
"12687","10257","161455","7","24"
"12688","10257","161461","2","8"
"12689","10257","161465","2","8"
"12690","10257","161470","2","8"
"12691","10257","161462","2","8"
"12692","10257","161472","7","11"
"12693","10257","161474","2","8"
"12694","10257","161494","2","8"
"12695","10257","161503","2","8"
"12696","10257","161506","2","8"
"12697","10257","161514","2","8"
"12698","10257","161519","2","8"
"12699","10257","161524","7","24"
"12700","10257","161525","2","8"
"12701","10257","161526","5","24"
"12702","10257","161527","2","8"
"12703","10258","161458","7","14"
"12704","10259","161500","7","9"
"12705","10260","161481","7","6"
"12706","10261","161502","7","11"
"12707","10248","161715","7","24"
"12708","10248","161716","7","24"
"12709","10248","161719","7","9"
"12710","10248","161721","7","24"
"12711","10248","161726","7","24"
"12712","10248","161731","7","24"
"12713","10248","161739","2","4"
"12714","10248","161740","7","24"
"12715","10248","161742","7","24"
"12716","10248","161745","7","24"
"12717","10248","161746","7","24"
"12718","10248","161747","3","4"
"12719","10248","161748","1","4"
"12720","10248","161751","7","24"
"12721","10248","161754","7","24"
"12722","10248","161789","7","24"
"12723","10248","161730","7","24"
"12725","11239","161718","5","5"
"12726","8598","40766","ND","ND"
"12727","8598","40777","ND","ND"
"12728","8598","40775","ND","ND"
"12729","8598","40771","ND","ND"
"12730","8598","40768","ND","ND"
"12731","8598","40770","ND","ND"
"12732","8748","68773","ND","ND"
"12733","13685","76312","ND","ND"
"12734","13684","76309","ND","ND"
"12735","13705","76336","ND","ND"
"12736","13796","104429","ND","ND"
"12737","13796","104404","ND","ND"
"12738","13796","104390","ND","ND"
"12739","13797","104391","ND","ND"
"12740","13799","104430","ND","ND"
"12741","13799","104402","ND","ND"
"12742","13799","104382","ND","ND"
"12743","13800","104395","ND","ND"
"12744","13801","104417","ND","ND"
"12745","13803","104408","ND","ND"
"12746","13804","104425","ND","ND"
"12747","13804","104387","ND","ND"
"12748","13804","104411","ND","ND"
"12749","13805","104418","ND","ND"
"12750","13805","104390","ND","ND"
"12751","13806","104884","ND","ND"
"12752","13792","105913","ND","ND"
"12753","13709","105848","ND","ND"
"12754","13793","105840","ND","ND"
"12755","13783","105847","ND","ND"
"12756","13784","105863","ND","ND"
"12757","13781","105854","ND","ND"
"12758","13795","105849","ND","ND"
"12759","13785","105857","ND","ND"
"12760","13693","105910","ND","ND"
"12761","13710","105866","ND","ND"
"12762","13786","105868","ND","ND"
"12763","13787","105873","ND","ND"
"12764","13788","105876","ND","ND"
"12765","13711","105877","ND","ND"
"12766","13789","105845","ND","ND"
"12767","13790","105851","ND","ND"
"12768","13791","105850","ND","ND"
"12769","13794","105883","ND","ND"
"12770","13440","106870","ND","ND"
"12771","13894","106933","ND","ND"
"12772","13895","106934","ND","ND"
"12773","13896","106935","ND","ND"
"12774","13897","106945","ND","ND"
"12775","13898","106938","ND","ND"
"12776","13899","106944","ND","ND"
"12777","13868","106943","ND","ND"
"12778","13390","107592","ND","ND"
"12779","13396","107595","ND","ND"
"12780","13401","107594","ND","ND"
"12781","13413","107589","ND","ND"
"12782","13420","107587","ND","ND"
"12783","13358","107622","ND","ND"
"12784","13364","107561","ND","ND"
"12785","13375","107548","ND","ND"
"12786","13385","107551","ND","ND"
"12787","13391","107544","ND","ND"
"12788","13407","107547","ND","ND"
"12789","13434","107556","ND","ND"
"12790","13442","107563","ND","ND"
"12791","13359","107564","ND","ND"
"12792","13365","107567","ND","ND"
"12793","13371","107569","ND","ND"
"12794","13376","107570","ND","ND"
"12795","13381","107572","ND","ND"
"12796","13386","107573","ND","ND"
